Survey,Tow,Station,SqMi,tdist,tsect,tsub_sect,spec_area,kdist,ksect,haul_date,Start_Lat,Start_Lon,Heading,Distance,End_Lat,End_Lon,Start_Time,End_Time,Duration,Depth_min,Depth_max,Depth_avg,Weather,Scope,Bottom_temp,Perform,nTows,Statarea,RACE_Code,Sex,nSize,iSize,Chela,Legal,Shell,Maturity,Clutch,Clutch_con,Eggdev,Blackmat,Bitter,Worms,Parasite,sampfrac,pe_crab
"CRAB1997",97010098,"THK",4.80,1,3,1,1,1,2,"07-18-1997",57.1453,-153.4945,190,1.00,,,09:58:00,10:20:00,22,54,58,56,911,175,6.0999999,0,1,535703,68560,1,87.00,87,,0,2,-7,-7,,,0,0,0,0,1.0000,729.1200
"CRAB1997",97010098,"THK",4.80,1,3,1,1,1,2,"07-18-1997",57.1453,-153.4945,190,1.00,,,09:58:00,10:20:00,22,54,58,56,911,175,6.0999999,0,1,535703,68560,1,88.00,88,,0,2,-7,-7,,,0,0,0,0,1.0000,729.1200
"CRAB1997",97010098,"THK",4.80,1,3,1,1,1,2,"07-18-1997",57.1453,-153.4945,190,1.00,,,09:58:00,10:20:00,22,54,58,56,911,175,6.0999999,0,1,535703,68560,1,90.00,90,,0,2,-7,-7,,,0,0,0,0,1.0000,729.1200
"CRAB1997",97010098,"THK",4.80,1,3,1,1,1,2,"07-18-1997",57.1453,-153.4945,190,1.00,,,09:58:00,10:20:00,22,54,58,56,911,175,6.0999999,0,1,535703,68560,1,90.00,90,,0,2,-7,-7,,,0,0,0,0,1.0000,729.1200
"CRAB1997",97010098,"THK",4.80,1,3,1,1,1,2,"07-18-1997",57.1453,-153.4945,190,1.00,,,09:58:00,10:20:00,22,54,58,56,911,175,6.0999999,0,1,535703,68560,1,91.00,91,,0,2,-7,-7,,,0,0,0,0,1.0000,729.1200
"CRAB1997",97010098,"THK",4.80,1,3,1,1,1,2,"07-18-1997",57.1453,-153.4945,190,1.00,,,09:58:00,10:20:00,22,54,58,56,911,175,6.0999999,0,1,535703,68560,1,92.00,92,,0,2,-7,-7,,,0,0,0,0,1.0000,729.1200
"CRAB1997",97010098,"THK",4.80,1,3,1,1,1,2,"07-18-1997",57.1453,-153.4945,190,1.00,,,09:58:00,10:20:00,22,54,58,56,911,175,6.0999999,0,1,535703,68560,1,92.00,92,,0,2,-7,-7,,,0,0,0,0,1.0000,729.1200
"CRAB1997",97010098,"THK",4.80,1,3,1,1,1,2,"07-18-1997",57.1453,-153.4945,190,1.00,,,09:58:00,10:20:00,22,54,58,56,911,175,6.0999999,0,1,535703,68560,1,92.00,92,,0,2,-7,-7,,,0,0,0,0,1.0000,729.1200
"CRAB1997",97010098,"THK",4.80,1,3,1,1,1,2,"07-18-1997",57.1453,-153.4945,190,1.00,,,09:58:00,10:20:00,22,54,58,56,911,175,6.0999999,0,1,535703,68560,1,92.00,92,,0,2,-7,-7,,,0,0,0,0,1.0000,729.1200
"CRAB1997",97010098,"THK",4.80,1,3,1,1,1,2,"07-18-1997",57.1453,-153.4945,190,1.00,,,09:58:00,10:20:00,22,54,58,56,911,175,6.0999999,0,1,535703,68560,1,93.00,93,,0,2,-7,-7,,,0,0,0,0,1.0000,729.1200
"CRAB1997",97010098,"THK",4.80,1,3,1,1,1,2,"07-18-1997",57.1453,-153.4945,190,1.00,,,09:58:00,10:20:00,22,54,58,56,911,175,6.0999999,0,1,535703,68560,1,93.00,93,,0,2,-7,-7,,,0,0,0,0,1.0000,729.1200
"CRAB1997",97010098,"THK",4.80,1,3,1,1,1,2,"07-18-1997",57.1453,-153.4945,190,1.00,,,09:58:00,10:20:00,22,54,58,56,911,175,6.0999999,0,1,535703,68560,1,93.00,93,,0,2,-7,-7,,,0,0,0,0,1.0000,729.1200
"CRAB1997",97010098,"THK",4.80,1,3,1,1,1,2,"07-18-1997",57.1453,-153.4945,190,1.00,,,09:58:00,10:20:00,22,54,58,56,911,175,6.0999999,0,1,535703,68560,1,94.00,94,,0,2,-7,-7,,,0,0,0,0,1.0000,729.1200
"CRAB1997",97010098,"THK",4.80,1,3,1,1,1,2,"07-18-1997",57.1453,-153.4945,190,1.00,,,09:58:00,10:20:00,22,54,58,56,911,175,6.0999999,0,1,535703,68560,1,94.00,94,,0,2,-7,-7,,,0,0,0,0,1.0000,729.1200
"CRAB1997",97010098,"THK",4.80,1,3,1,1,1,2,"07-18-1997",57.1453,-153.4945,190,1.00,,,09:58:00,10:20:00,22,54,58,56,911,175,6.0999999,0,1,535703,68560,1,95.00,95,,0,2,-7,-7,,,0,0,0,0,1.0000,729.1200
"CRAB1997",97010098,"THK",4.80,1,3,1,1,1,2,"07-18-1997",57.1453,-153.4945,190,1.00,,,09:58:00,10:20:00,22,54,58,56,911,175,6.0999999,0,1,535703,68560,1,95.00,95,,0,2,-7,-7,,,0,0,0,0,1.0000,729.1200
"CRAB1997",97010098,"THK",4.80,1,3,1,1,1,2,"07-18-1997",57.1453,-153.4945,190,1.00,,,09:58:00,10:20:00,22,54,58,56,911,175,6.0999999,0,1,535703,68560,1,97.00,97,,0,2,-7,-7,,,0,0,0,0,1.0000,729.1200
"CRAB1997",97010098,"THK",4.80,1,3,1,1,1,2,"07-18-1997",57.1453,-153.4945,190,1.00,,,09:58:00,10:20:00,22,54,58,56,911,175,6.0999999,0,1,535703,68560,1,102.00,102,,0,4,-7,-7,,,0,0,0,0,1.0000,729.1200
"CRAB1997",97010098,"THK",4.80,1,3,1,1,1,2,"07-18-1997",57.1453,-153.4945,190,1.00,,,09:58:00,10:20:00,22,54,58,56,911,175,6.0999999,0,1,535703,68560,1,105.00,105,,0,2,-7,-7,,,0,0,0,0,1.0000,729.1200
"CRAB1997",97010098,"THK",4.80,1,3,1,1,1,2,"07-18-1997",57.1453,-153.4945,190,1.00,,,09:58:00,10:20:00,22,54,58,56,911,175,6.0999999,0,1,535703,68560,1,108.00,108,,0,2,-7,-7,,,0,0,0,0,1.0000,729.1200
"CRAB1997",97010098,"THK",4.80,1,3,1,1,1,2,"07-18-1997",57.1453,-153.4945,190,1.00,,,09:58:00,10:20:00,22,54,58,56,911,175,6.0999999,0,1,535703,68560,1,111.00,111,,0,2,-7,-7,,,0,0,0,0,1.0000,729.1200
"CRAB1997",97010098,"THK",4.80,1,3,1,1,1,2,"07-18-1997",57.1453,-153.4945,190,1.00,,,09:58:00,10:20:00,22,54,58,56,911,175,6.0999999,0,1,535703,68560,1,121.00,121,,0,2,-7,-7,,,0,0,0,0,1.0000,729.1200
"CRAB1997",97010098,"THK",4.80,1,3,1,1,1,2,"07-18-1997",57.1453,-153.4945,190,1.00,,,09:58:00,10:20:00,22,54,58,56,911,175,6.0999999,0,1,535703,68560,1,123.00,123,,0,2,-7,-7,,,0,0,0,0,1.0000,729.1200
"CRAB1997",97010098,"THK",4.80,1,3,1,1,1,2,"07-18-1997",57.1453,-153.4945,190,1.00,,,09:58:00,10:20:00,22,54,58,56,911,175,6.0999999,0,1,535703,68560,2,39.00,39,,-7,2,1,0,,,0,0,0,0,1.0000,729.1200
"CRAB1997",97010098,"THK",4.80,1,3,1,1,1,2,"07-18-1997",57.1453,-153.4945,190,1.00,,,09:58:00,10:20:00,22,54,58,56,911,175,6.0999999,0,1,535703,68560,2,61.00,61,,-7,2,1,0,,,0,0,0,0,1.0000,729.1200
"CRAB1997",97010098,"THK",4.80,1,3,1,1,1,2,"07-18-1997",57.1453,-153.4945,190,1.00,,,09:58:00,10:20:00,22,54,58,56,911,175,6.0999999,0,1,535703,68560,2,67.00,67,,-7,2,1,0,,,0,0,0,0,1.0000,729.1200
"CRAB1997",97010098,"THK",4.80,1,3,1,1,1,2,"07-18-1997",57.1453,-153.4945,190,1.00,,,09:58:00,10:20:00,22,54,58,56,911,175,6.0999999,0,1,535703,68560,2,68.00,68,,-7,2,1,0,,,0,0,0,0,1.0000,729.1200
"CRAB1997",97010098,"THK",4.80,1,3,1,1,1,2,"07-18-1997",57.1453,-153.4945,190,1.00,,,09:58:00,10:20:00,22,54,58,56,911,175,6.0999999,0,1,535703,68560,2,70.00,70,,-7,2,1,0,,,0,0,0,0,1.0000,729.1200
"CRAB1997",97010098,"THK",4.80,1,3,1,1,1,2,"07-18-1997",57.1453,-153.4945,190,1.00,,,09:58:00,10:20:00,22,54,58,56,911,175,6.0999999,0,1,535703,68560,2,70.00,70,,-7,2,1,0,,,0,0,0,0,1.0000,729.1200
"CRAB1997",97010098,"THK",4.80,1,3,1,1,1,2,"07-18-1997",57.1453,-153.4945,190,1.00,,,09:58:00,10:20:00,22,54,58,56,911,175,6.0999999,0,1,535703,68560,2,71.00,71,,-7,2,1,0,,,0,0,0,0,1.0000,729.1200
"CRAB1997",97010098,"THK",4.80,1,3,1,1,1,2,"07-18-1997",57.1453,-153.4945,190,1.00,,,09:58:00,10:20:00,22,54,58,56,911,175,6.0999999,0,1,535703,68560,2,72.00,72,,-7,2,1,0,,,0,0,0,0,1.0000,729.1200
"CRAB1997",97010098,"THK",4.80,1,3,1,1,1,2,"07-18-1997",57.1453,-153.4945,190,1.00,,,09:58:00,10:20:00,22,54,58,56,911,175,6.0999999,0,1,535703,68560,2,73.00,73,,-7,2,1,0,,,0,0,0,0,1.0000,729.1200
"CRAB1997",97010098,"THK",4.80,1,3,1,1,1,2,"07-18-1997",57.1453,-153.4945,190,1.00,,,09:58:00,10:20:00,22,54,58,56,911,175,6.0999999,0,1,535703,68560,2,74.00,74,,-7,2,1,0,,,0,0,0,0,1.0000,729.1200
"CRAB1997",97010098,"THK",4.80,1,3,1,1,1,2,"07-18-1997",57.1453,-153.4945,190,1.00,,,09:58:00,10:20:00,22,54,58,56,911,175,6.0999999,0,1,535703,68560,2,79.00,79,,-7,2,1,0,,,0,0,0,0,1.0000,729.1200
"CRAB1997",97010098,"THK",4.80,1,3,1,1,1,2,"07-18-1997",57.1453,-153.4945,190,1.00,,,09:58:00,10:20:00,22,54,58,56,911,175,6.0999999,0,1,535703,68560,2,87.00,87,,-7,2,1,0,,,0,0,0,0,1.0000,729.1200
"CRAB1997",97010098,"THK",4.80,1,3,1,1,1,2,"07-18-1997",57.1453,-153.4945,190,1.00,,,09:58:00,10:20:00,22,54,58,56,911,175,6.0999999,0,1,535703,68560,2,88.00,88,,-7,2,1,0,,,0,0,0,0,1.0000,729.1200
"CRAB1997",97010098,"THK",4.80,1,3,1,1,1,2,"07-18-1997",57.1453,-153.4945,190,1.00,,,09:58:00,10:20:00,22,54,58,56,911,175,6.0999999,0,1,535703,68560,2,88.00,88,,-7,2,1,0,,,0,0,0,0,1.0000,729.1200
"CRAB1997",97010098,"THK",4.80,1,3,1,1,1,2,"07-18-1997",57.1453,-153.4945,190,1.00,,,09:58:00,10:20:00,22,54,58,56,911,175,6.0999999,0,1,535703,68560,2,88.00,88,,-7,2,1,0,,,0,0,0,0,1.0000,729.1200
"CRAB1997",97010098,"THK",4.80,1,3,1,1,1,2,"07-18-1997",57.1453,-153.4945,190,1.00,,,09:58:00,10:20:00,22,54,58,56,911,175,6.0999999,0,1,535703,68560,2,89.00,89,,-7,2,1,0,,,0,0,0,0,1.0000,729.1200
"CRAB1997",97010098,"THK",4.80,1,3,1,1,1,2,"07-18-1997",57.1453,-153.4945,190,1.00,,,09:58:00,10:20:00,22,54,58,56,911,175,6.0999999,0,1,535703,68560,2,91.00,91,,-7,2,1,0,,,0,0,0,0,1.0000,729.1200
"CRAB1997",97010098,"THK",4.80,1,3,1,1,1,2,"07-18-1997",57.1453,-153.4945,190,1.00,,,09:58:00,10:20:00,22,54,58,56,911,175,6.0999999,0,1,535703,68560,2,91.00,91,,-7,2,1,0,,,0,0,0,0,1.0000,729.1200
"CRAB1997",97010098,"THK",4.80,1,3,1,1,1,2,"07-18-1997",57.1453,-153.4945,190,1.00,,,09:58:00,10:20:00,22,54,58,56,911,175,6.0999999,0,1,535703,68560,2,91.00,91,,-7,2,1,0,,,0,0,0,0,1.0000,729.1200
"CRAB1997",97010098,"THK",4.80,1,3,1,1,1,2,"07-18-1997",57.1453,-153.4945,190,1.00,,,09:58:00,10:20:00,22,54,58,56,911,175,6.0999999,0,1,535703,68560,2,92.00,92,,-7,2,1,0,,,0,0,0,0,1.0000,729.1200
"CRAB1997",97010098,"THK",4.80,1,3,1,1,1,2,"07-18-1997",57.1453,-153.4945,190,1.00,,,09:58:00,10:20:00,22,54,58,56,911,175,6.0999999,0,1,535703,68560,2,92.00,92,,-7,2,1,0,,,0,0,0,0,1.0000,729.1200
"CRAB1997",97010098,"THK",4.80,1,3,1,1,1,2,"07-18-1997",57.1453,-153.4945,190,1.00,,,09:58:00,10:20:00,22,54,58,56,911,175,6.0999999,0,1,535703,68560,2,92.00,92,,-7,2,1,0,,,0,0,0,0,1.0000,729.1200
"CRAB1997",97010098,"THK",4.80,1,3,1,1,1,2,"07-18-1997",57.1453,-153.4945,190,1.00,,,09:58:00,10:20:00,22,54,58,56,911,175,6.0999999,0,1,535703,68560,2,96.00,96,,-7,2,1,0,,,0,0,0,0,1.0000,729.1200
"CRAB1997",97010099,"THH",5.60,1,3,1,1,1,2,"07-18-1997",57.0452,-153.4058,190,1.00,,,11:23:00,11:47:00,24,57,59,58,912,175,6.80000019,0,1,535703,68560,2,40.00,40,,-7,2,1,0,,,0,0,0,0,1.0000,850.6400
"CRAB1997",97010100,"THG",6.16,1,3,1,1,1,2,"07-18-1997",57.0227,-153.4443,218,1.00,,,12:31:00,12:55:00,24,67,68,67,912,200,6.5,0,1,535703,68560,1,51.00,51,,0,2,-7,-7,,,0,0,0,0,1.0000,935.7040
"CRAB1997",97010100,"THG",6.16,1,3,1,1,1,2,"07-18-1997",57.0227,-153.4443,218,1.00,,,12:31:00,12:55:00,24,67,68,67,912,200,6.5,0,1,535703,68560,1,67.00,67,,0,2,-7,-7,,,0,0,0,0,1.0000,935.7040
"CRAB1997",97010100,"THG",6.16,1,3,1,1,1,2,"07-18-1997",57.0227,-153.4443,218,1.00,,,12:31:00,12:55:00,24,67,68,67,912,200,6.5,0,1,535703,68560,1,108.00,108,,0,2,-7,-7,,,0,0,0,0,1.0000,935.7040
"CRAB1997",97010100,"THG",6.16,1,3,1,1,1,2,"07-18-1997",57.0227,-153.4443,218,1.00,,,12:31:00,12:55:00,24,67,68,67,912,200,6.5,0,1,535703,68560,1,110.00,110,,0,2,-7,-7,,,0,0,0,0,1.0000,935.7040
"CRAB1997",97010100,"THG",6.16,1,3,1,1,1,2,"07-18-1997",57.0227,-153.4443,218,1.00,,,12:31:00,12:55:00,24,67,68,67,912,200,6.5,0,1,535703,68560,1,142.00,142,,2,4,-7,-7,,,0,0,0,0,1.0000,935.7040
"CRAB1997",97010100,"THG",6.16,1,3,1,1,1,2,"07-18-1997",57.0227,-153.4443,218,1.00,,,12:31:00,12:55:00,24,67,68,67,912,200,6.5,0,1,535703,68560,2,38.00,38,,-7,-9,1,0,,,0,0,0,0,1.0000,935.7040
"CRAB1997",97010100,"THG",6.16,1,3,1,1,1,2,"07-18-1997",57.0227,-153.4443,218,1.00,,,12:31:00,12:55:00,24,67,68,67,912,200,6.5,0,1,535703,68560,2,42.00,42,,-7,2,1,0,,,0,0,0,0,1.0000,935.7040
"CRAB1997",97010100,"THG",6.16,1,3,1,1,1,2,"07-18-1997",57.0227,-153.4443,218,1.00,,,12:31:00,12:55:00,24,67,68,67,912,200,6.5,0,1,535703,68560,2,53.00,53,,-7,2,1,0,,,0,0,0,0,1.0000,935.7040
"CRAB1997",97010100,"THG",6.16,1,3,1,1,1,2,"07-18-1997",57.0227,-153.4443,218,1.00,,,12:31:00,12:55:00,24,67,68,67,912,200,6.5,0,1,535703,68560,2,56.00,56,,-7,2,1,0,,,0,0,0,0,1.0000,935.7040
"CRAB1997",97010100,"THG",6.16,1,3,1,1,1,2,"07-18-1997",57.0227,-153.4443,218,1.00,,,12:31:00,12:55:00,24,67,68,67,912,200,6.5,0,1,535703,68560,2,86.00,86,,-7,2,1,0,,,0,0,0,0,1.0000,935.7040
"CRAB1997",97010100,"THG",6.16,1,3,1,1,1,2,"07-18-1997",57.0227,-153.4443,218,1.00,,,12:31:00,12:55:00,24,67,68,67,912,200,6.5,0,1,535703,68560,2,92.00,92,,-7,2,2,4,1,1,0,0,0,0,1.0000,935.7040
"CRAB1997",97010100,"THG",6.16,1,3,1,1,1,2,"07-18-1997",57.0227,-153.4443,218,1.00,,,12:31:00,12:55:00,24,67,68,67,912,200,6.5,0,1,535703,68560,2,94.00,94,,-7,2,2,3,1,1,0,0,0,0,1.0000,935.7040
"CRAB1997",97010100,"THG",6.16,1,3,1,1,1,2,"07-18-1997",57.0227,-153.4443,218,1.00,,,12:31:00,12:55:00,24,67,68,67,912,200,6.5,0,1,535703,68560,2,97.00,97,,-7,2,2,3,1,1,0,0,0,0,1.0000,935.7040
"CRAB1997",97010100,"THG",6.16,1,3,1,1,1,2,"07-18-1997",57.0227,-153.4443,218,1.00,,,12:31:00,12:55:00,24,67,68,67,912,200,6.5,0,1,535703,68560,2,101.00,101,,-7,4,2,3,1,1,0,0,0,0,1.0000,935.7040
"CRAB1997",97010101,"THI",6.30,1,3,1,1,1,2,"07-18-1997",57.0677,-153.5875,123,1.00,,,13:54:00,14:17:00,23,48,51,50,911,150,6.5,0,1,535703,68020,2,137.00,137,,-7,-9,2,0,4,,0,0,0,0,1.0000,956.9700
"CRAB1997",97010101,"THI",6.30,1,3,1,1,1,2,"07-18-1997",57.0677,-153.5875,123,1.00,,,13:54:00,14:17:00,23,48,51,50,911,150,6.5,0,1,535703,68560,1,35.00,35,,0,2,-7,-7,,,0,0,0,0,1.0000,956.9700
"CRAB1997",97010101,"THI",6.30,1,3,1,1,1,2,"07-18-1997",57.0677,-153.5875,123,1.00,,,13:54:00,14:17:00,23,48,51,50,911,150,6.5,0,1,535703,68560,1,38.00,38,,0,2,-7,-7,,,0,0,0,0,1.0000,956.9700
"CRAB1997",97010101,"THI",6.30,1,3,1,1,1,2,"07-18-1997",57.0677,-153.5875,123,1.00,,,13:54:00,14:17:00,23,48,51,50,911,150,6.5,0,1,535703,68560,1,48.00,48,,0,2,-7,-7,,,0,0,0,0,1.0000,956.9700
"CRAB1997",97010101,"THI",6.30,1,3,1,1,1,2,"07-18-1997",57.0677,-153.5875,123,1.00,,,13:54:00,14:17:00,23,48,51,50,911,150,6.5,0,1,535703,68560,1,50.00,50,,0,2,-7,-7,,,0,0,0,0,1.0000,956.9700
"CRAB1997",97010101,"THI",6.30,1,3,1,1,1,2,"07-18-1997",57.0677,-153.5875,123,1.00,,,13:54:00,14:17:00,23,48,51,50,911,150,6.5,0,1,535703,68560,1,56.00,56,,0,2,-7,-7,,,0,0,0,0,1.0000,956.9700
"CRAB1997",97010101,"THI",6.30,1,3,1,1,1,2,"07-18-1997",57.0677,-153.5875,123,1.00,,,13:54:00,14:17:00,23,48,51,50,911,150,6.5,0,1,535703,68560,1,56.00,56,,0,2,-7,-7,,,0,0,0,0,1.0000,956.9700
"CRAB1997",97010101,"THI",6.30,1,3,1,1,1,2,"07-18-1997",57.0677,-153.5875,123,1.00,,,13:54:00,14:17:00,23,48,51,50,911,150,6.5,0,1,535703,68560,1,62.00,62,,0,2,-7,-7,,,0,0,0,0,1.0000,956.9700
"CRAB1997",97010101,"THI",6.30,1,3,1,1,1,2,"07-18-1997",57.0677,-153.5875,123,1.00,,,13:54:00,14:17:00,23,48,51,50,911,150,6.5,0,1,535703,68560,1,63.00,63,,0,2,-7,-7,,,0,0,0,0,1.0000,956.9700
"CRAB1997",97010101,"THI",6.30,1,3,1,1,1,2,"07-18-1997",57.0677,-153.5875,123,1.00,,,13:54:00,14:17:00,23,48,51,50,911,150,6.5,0,1,535703,68560,1,64.00,64,,0,2,-7,-7,,,0,0,0,0,1.0000,956.9700
"CRAB1997",97010101,"THI",6.30,1,3,1,1,1,2,"07-18-1997",57.0677,-153.5875,123,1.00,,,13:54:00,14:17:00,23,48,51,50,911,150,6.5,0,1,535703,68560,1,65.00,65,,0,2,-7,-7,,,0,0,0,0,1.0000,956.9700
"CRAB1997",97010101,"THI",6.30,1,3,1,1,1,2,"07-18-1997",57.0677,-153.5875,123,1.00,,,13:54:00,14:17:00,23,48,51,50,911,150,6.5,0,1,535703,68560,1,65.00,65,,0,2,-7,-7,,,0,0,0,0,1.0000,956.9700
"CRAB1997",97010101,"THI",6.30,1,3,1,1,1,2,"07-18-1997",57.0677,-153.5875,123,1.00,,,13:54:00,14:17:00,23,48,51,50,911,150,6.5,0,1,535703,68560,1,75.00,75,,0,2,-7,-7,,,0,0,0,0,1.0000,956.9700
"CRAB1997",97010101,"THI",6.30,1,3,1,1,1,2,"07-18-1997",57.0677,-153.5875,123,1.00,,,13:54:00,14:17:00,23,48,51,50,911,150,6.5,0,1,535703,68560,1,76.00,76,,0,2,-7,-7,,,0,0,0,0,1.0000,956.9700
"CRAB1997",97010101,"THI",6.30,1,3,1,1,1,2,"07-18-1997",57.0677,-153.5875,123,1.00,,,13:54:00,14:17:00,23,48,51,50,911,150,6.5,0,1,535703,68560,1,78.00,78,,0,2,-7,-7,,,0,0,0,0,1.0000,956.9700
"CRAB1997",97010101,"THI",6.30,1,3,1,1,1,2,"07-18-1997",57.0677,-153.5875,123,1.00,,,13:54:00,14:17:00,23,48,51,50,911,150,6.5,0,1,535703,68560,1,79.00,79,,0,2,-7,-7,,,0,0,0,0,1.0000,956.9700
"CRAB1997",97010101,"THI",6.30,1,3,1,1,1,2,"07-18-1997",57.0677,-153.5875,123,1.00,,,13:54:00,14:17:00,23,48,51,50,911,150,6.5,0,1,535703,68560,1,83.00,83,,0,2,-7,-7,,,0,0,0,0,1.0000,956.9700
"CRAB1997",97010101,"THI",6.30,1,3,1,1,1,2,"07-18-1997",57.0677,-153.5875,123,1.00,,,13:54:00,14:17:00,23,48,51,50,911,150,6.5,0,1,535703,68560,1,84.00,84,,0,2,-7,-7,,,0,0,0,0,1.0000,956.9700
"CRAB1997",97010101,"THI",6.30,1,3,1,1,1,2,"07-18-1997",57.0677,-153.5875,123,1.00,,,13:54:00,14:17:00,23,48,51,50,911,150,6.5,0,1,535703,68560,1,93.00,93,,0,2,-7,-7,,,0,0,0,0,1.0000,956.9700
"CRAB1997",97010101,"THI",6.30,1,3,1,1,1,2,"07-18-1997",57.0677,-153.5875,123,1.00,,,13:54:00,14:17:00,23,48,51,50,911,150,6.5,0,1,535703,68560,1,110.00,110,,0,4,-7,-7,,,0,0,0,0,1.0000,956.9700
"CRAB1997",97010101,"THI",6.30,1,3,1,1,1,2,"07-18-1997",57.0677,-153.5875,123,1.00,,,13:54:00,14:17:00,23,48,51,50,911,150,6.5,0,1,535703,68560,1,120.00,120,,0,3,-7,-7,,,0,0,0,0,1.0000,956.9700
"CRAB1997",97010101,"THI",6.30,1,3,1,1,1,2,"07-18-1997",57.0677,-153.5875,123,1.00,,,13:54:00,14:17:00,23,48,51,50,911,150,6.5,0,1,535703,68560,1,122.00,122,,0,2,-7,-7,,,0,0,0,0,1.0000,956.9700
"CRAB1997",97010101,"THI",6.30,1,3,1,1,1,2,"07-18-1997",57.0677,-153.5875,123,1.00,,,13:54:00,14:17:00,23,48,51,50,911,150,6.5,0,1,535703,68560,1,130.00,130,,0,2,-7,-7,,,0,0,0,0,1.0000,956.9700
"CRAB1997",97010101,"THI",6.30,1,3,1,1,1,2,"07-18-1997",57.0677,-153.5875,123,1.00,,,13:54:00,14:17:00,23,48,51,50,911,150,6.5,0,1,535703,68560,2,36.00,36,,-7,2,1,0,,,0,0,0,0,1.0000,956.9700
"CRAB1997",97010101,"THI",6.30,1,3,1,1,1,2,"07-18-1997",57.0677,-153.5875,123,1.00,,,13:54:00,14:17:00,23,48,51,50,911,150,6.5,0,1,535703,68560,2,62.00,62,,-7,2,1,0,,,0,0,0,0,1.0000,956.9700
"CRAB1997",97010101,"THI",6.30,1,3,1,1,1,2,"07-18-1997",57.0677,-153.5875,123,1.00,,,13:54:00,14:17:00,23,48,51,50,911,150,6.5,0,1,535703,68560,2,73.00,73,,-7,1,1,0,,,0,0,0,0,1.0000,956.9700
"CRAB1997",97010101,"THI",6.30,1,3,1,1,1,2,"07-18-1997",57.0677,-153.5875,123,1.00,,,13:54:00,14:17:00,23,48,51,50,911,150,6.5,0,1,535703,68560,2,73.00,73,,-7,2,1,0,,,0,0,0,0,1.0000,956.9700
"CRAB1997",97010101,"THI",6.30,1,3,1,1,1,2,"07-18-1997",57.0677,-153.5875,123,1.00,,,13:54:00,14:17:00,23,48,51,50,911,150,6.5,0,1,535703,68560,2,81.00,81,,-7,2,1,0,,,0,0,0,0,1.0000,956.9700
"CRAB1997",97010102,"THFA",6.50,1,3,1,1,1,2,"07-18-1997",57.0213,-153.5855,62,1.00,,,14:55:00,15:21:00,26,36,43,41,911,125,6.4000001,0,1,535703,68560,1,29.00,29,,0,2,-7,-7,,,0,0,0,0,1.0000,987.3500
"CRAB1997",97010102,"THFA",6.50,1,3,1,1,1,2,"07-18-1997",57.0213,-153.5855,62,1.00,,,14:55:00,15:21:00,26,36,43,41,911,125,6.4000001,0,1,535703,68560,1,33.00,33,,0,2,-7,-7,,,0,0,0,0,1.0000,987.3500
"CRAB1997",97010102,"THFA",6.50,1,3,1,1,1,2,"07-18-1997",57.0213,-153.5855,62,1.00,,,14:55:00,15:21:00,26,36,43,41,911,125,6.4000001,0,1,535703,68560,1,38.00,38,,0,2,-7,-7,,,0,0,0,0,1.0000,987.3500
"CRAB1997",97010102,"THFA",6.50,1,3,1,1,1,2,"07-18-1997",57.0213,-153.5855,62,1.00,,,14:55:00,15:21:00,26,36,43,41,911,125,6.4000001,0,1,535703,68560,1,41.00,41,,0,2,-7,-7,,,0,0,0,0,1.0000,987.3500
"CRAB1997",97010102,"THFA",6.50,1,3,1,1,1,2,"07-18-1997",57.0213,-153.5855,62,1.00,,,14:55:00,15:21:00,26,36,43,41,911,125,6.4000001,0,1,535703,68560,1,122.00,122,,0,2,-7,-7,,,0,0,0,0,1.0000,987.3500
"CRAB1997",97010102,"THFA",6.50,1,3,1,1,1,2,"07-18-1997",57.0213,-153.5855,62,1.00,,,14:55:00,15:21:00,26,36,43,41,911,125,6.4000001,0,1,535703,68560,1,140.00,140,,2,4,-7,-7,,,0,0,0,0,1.0000,987.3500
"CRAB1997",97010102,"THFA",6.50,1,3,1,1,1,2,"07-18-1997",57.0213,-153.5855,62,1.00,,,14:55:00,15:21:00,26,36,43,41,911,125,6.4000001,0,1,535703,68560,1,146.00,146,,2,2,-7,-7,,,0,0,0,0,1.0000,987.3500
"CRAB1997",97010102,"THFA",6.50,1,3,1,1,1,2,"07-18-1997",57.0213,-153.5855,62,1.00,,,14:55:00,15:21:00,26,36,43,41,911,125,6.4000001,0,1,535703,68560,2,35.00,35,,-7,2,1,0,,,0,0,0,0,1.0000,987.3500
"CRAB1997",97010102,"THFA",6.50,1,3,1,1,1,2,"07-18-1997",57.0213,-153.5855,62,1.00,,,14:55:00,15:21:00,26,36,43,41,911,125,6.4000001,0,1,535703,68560,2,37.00,37,,-7,2,1,0,,,0,0,0,0,1.0000,987.3500
"CRAB1997",97010102,"THFA",6.50,1,3,1,1,1,2,"07-18-1997",57.0213,-153.5855,62,1.00,,,14:55:00,15:21:00,26,36,43,41,911,125,6.4000001,0,1,535703,68560,2,93.00,93,,-7,2,1,0,,,0,0,0,0,1.0000,987.3500
"CRAB1997",97010103,"THDX",8.33,1,3,1,2,1,2,"07-18-1997",56.9892,-153.4803,180,1.00,,,16:08:00,16:32:00,24,70,72,71,812,200,6.80000019,0,1,535631,68560,1,157.00,157,,2,2,-7,-7,,,0,0,0,0,1.0000,1265.3270
