trip_id,haul_id,ager_name,fishery,season,district,adfg,packetnum,set_date,shell_source,haul,shell_num,tot_annuli,code_let,code_num,shell_height,a1,a2
DS15058200004692,DS15058200201509220769,Carla Milburn,DS15,2015/16,YAK,58200,4692,9/22/2015,R,769,16,6,,,112.29,16.47,
DS15058200004692,DS15058200201509220771,Carla Milburn,DS15,2015/16,YAK,58200,4692,9/22/2015,R,771,7,8,,,120.2,14.46,
DS15058200004692,DS15058200201509220771,Carla Milburn,DS15,2015/16,YAK,58200,4692,9/22/2015,R,771,17,6,,,123.4,17.97,
DS15058200004704,DS15058200201509240002,Carla Milburn,DS15,2015/16,YAK,58200,4704,9/24/2015,R,2,4,7,,,126.08,21.54,
DS15058200004704,DS15058200201509240002,Carla Milburn,DS15,2015/16,YAK,58200,4704,9/24/2015,R,2,11,7,,,124.96,21.11,
DS15058200004704,DS15058200201509240004,Carla Milburn,DS15,2015/16,YAK,58200,4704,9/24/2015,R,4,16,6,,,109.98,21.91,
DS15058200004704,DS15058200201509240004,Carla Milburn,DS15,2015/16,YAK,58200,4704,9/24/2015,R,4,17,6,,,118.82,17.64,
DS15058200004704,DS15058200201509250017,Carla Milburn,DS15,2015/16,YAK,58200,4704,9/25/2015,R,17,2,8,,,120.52,21.41,
DS15058200004704,DS15058200201509250017,Carla Milburn,DS15,2015/16,YAK,58200,4704,9/25/2015,R,17,7,9,,,128.26,17.04,
DS15058200004704,DS15058200201509250020,Carla Milburn,DS15,2015/16,YAK,58200,4704,9/25/2015,R,20,1,7,,,123.68,24.64,
DS15058200004704,DS15058200201509250020,Carla Milburn,DS15,2015/16,YAK,58200,4704,9/25/2015,R,20,17,6,,,120.66,22.15,
DS15058200004704,DS15058200201509250021,Carla Milburn,DS15,2015/16,YAK,58200,4704,9/25/2015,R,21,19,7,,,114.54,16.76,
DS15058200004704,DS15058200201509250021,Carla Milburn,DS15,2015/16,YAK,58200,4704,9/25/2015,R,21,20,6,,,118.62,21.6,
DS15058200004704,DS15058200201509250024,Carla Milburn,DS15,2015/16,YAK,58200,4704,9/25/2015,R,24,10,6,,,115.77,22.86,
DS15058200004704,DS15058200201509250024,Carla Milburn,DS15,2015/16,YAK,58200,4704,9/25/2015,R,24,18,9,,,134.34,20.28,
DS15058200004704,DS15058200201509250027,Carla Milburn,DS15,2015/16,YAK,58200,4704,9/25/2015,R,27,3,7,,,122.8,25.95,
DS15058200004704,DS15058200201509250027,Carla Milburn,DS15,2015/16,YAK,58200,4704,9/25/2015,R,27,4,7,,,121.19,20.29,
DS15058200004704,DS15058200201509260040,Carla Milburn,DS15,2015/16,YAK,58200,4704,9/26/2015,R,40,5,8,,,118.52,17.61,
DS15058200004704,DS15058200201509260040,Carla Milburn,DS15,2015/16,YAK,58200,4704,9/26/2015,R,40,13,6,,,115.66,19.18,
DS15058200004704,DS15058200201509260042,Carla Milburn,DS15,2015/16,YAK,58200,4704,9/26/2015,R,42,4,6,,,111.81,21.33,
DS15058200004704,DS15058200201509260042,Carla Milburn,DS15,2015/16,YAK,58200,4704,9/26/2015,R,42,9,6,,,122.79,18.38,
DS15058200004704,DS15058200201509260044,Carla Milburn,DS15,2015/16,YAK,58200,4704,9/26/2015,R,44,6,7,,,113.1,25.03,
DS15058200004704,DS15058200201509260044,Carla Milburn,DS15,2015/16,YAK,58200,4704,9/26/2015,R,44,10,7,,,122.86,24.41,
DS15058200004704,DS15058200201509260046,Carla Milburn,DS15,2015/16,YAK,58200,4704,9/26/2015,R,46,13,4,,,103.23,23.74,
DS15058200004704,DS15058200201509260046,Carla Milburn,DS15,2015/16,YAK,58200,4704,9/26/2015,R,46,15,6,,,128.64,23.04,
DS15058200004704,DS15058200201509260048,Carla Milburn,DS15,2015/16,YAK,58200,4704,9/26/2015,R,48,14,6,,,123.07,19.92,
DS15058200004704,DS15058200201509260048,Carla Milburn,DS15,2015/16,YAK,58200,4704,9/26/2015,R,48,15,7,,,123.73,21.02,
DS15058200004704,DS15058200201509270063,Carla Milburn,DS15,2015/16,YAK,58200,4704,9/27/2015,R,63,3,6,,,130.25,21.8,
DS15058200004704,DS15058200201509270063,Carla Milburn,DS15,2015/16,YAK,58200,4704,9/27/2015,R,63,8,10,,,125.38,17.35,
DS15058200004704,DS15058200201509270066,Carla Milburn,DS15,2015/16,YAK,58200,4704,9/27/2015,R,66,14,7,,,115.62,13.82,
DS15058200004704,DS15058200201509270066,Carla Milburn,DS15,2015/16,YAK,58200,4704,9/27/2015,R,66,17,7,,,121.39,16.11,
DS15058200004704,DS15058200201509270069,Carla Milburn,DS15,2015/16,YAK,58200,4704,9/27/2015,R,69,1,6,,,120.34,20.2,
DS15058200004704,DS15058200201509270069,Carla Milburn,DS15,2015/16,YAK,58200,4704,9/27/2015,R,69,13,7,,,120.45,20.88,
DS15058200004704,DS15058200201509280083,Carla Milburn,DS15,2015/16,YAK,58200,4704,9/28/2015,R,83,4,8,,,131.07,16.35,
DS15058200004704,DS15058200201509280085,Carla Milburn,DS15,2015/16,YAK,58200,4704,9/28/2015,R,85,6,7,,,124.71,24.4,
DS15058200004704,DS15058200201509280085,Carla Milburn,DS15,2015/16,YAK,58200,4704,9/28/2015,R,85,15,7,,,122.68,23.27,
DS15058200004704,DS15058200201510010104,Carla Milburn,DS15,2015/16,YAK,58200,4704,10/1/2015,R,104,3,5,,,109.48,21.15,
DS15058200004704,DS15058200201510010104,Carla Milburn,DS15,2015/16,YAK,58200,4704,10/1/2015,R,104,4,7,,,118.41,20.72,
DS15058200004704,DS15058200201510010105,Carla Milburn,DS15,2015/16,YAK,58200,4704,10/1/2015,R,105,2,7,,,113.75,18.82,
DS15058200004704,DS15058200201510010105,Carla Milburn,DS15,2015/16,YAK,58200,4704,10/1/2015,R,105,10,7,,,123.65,22.25,
DS15058200004704,DS15058200201510010117,Carla Milburn,DS15,2015/16,YAK,58200,4704,10/1/2015,R,117,3,7,,,121.09,19.35,
DS15058200004704,DS15058200201510010117,Carla Milburn,DS15,2015/16,YAK,58200,4704,10/1/2015,R,117,7,8,,,123.75,18.95,
DS15058200004704,DS15058200201510010120,Carla Milburn,DS15,2015/16,YAK,58200,4704,10/1/2015,R,120,11,7,,,119.77,19.11,
DS15058200004704,DS15058200201510010120,Carla Milburn,DS15,2015/16,YAK,58200,4704,10/1/2015,R,120,13,7,,,127.43,21.58,
DS15058200004704,DS15058200201510010122,Carla Milburn,DS15,2015/16,YAK,58200,4704,10/1/2015,R,122,14,7,,,125.87,20.93,
DS15058200004704,DS15058200201510010122,Carla Milburn,DS15,2015/16,YAK,58200,4704,10/1/2015,R,122,17,8,,,127.23,18.91,
DS15058200004704,DS15058200201510020127,Carla Milburn,DS15,2015/16,YAK,58200,4704,10/2/2015,R,127,1,7,,,129.03,27.47,
DS15058200004704,DS15058200201510020127,Carla Milburn,DS15,2015/16,YAK,58200,4704,10/2/2015,R,127,2,9,,,137.34,21.11,
DS15058200004704,DS15058200201510020128,Carla Milburn,DS15,2015/16,YAK,58200,4704,10/2/2015,R,128,3,6,,,118.3,21.63,
DS15058200004704,DS15058200201510020128,Carla Milburn,DS15,2015/16,YAK,58200,4704,10/2/2015,R,128,19,6,,,119.63,26.64,
DS15058200004704,DS15058200201510020139,Carla Milburn,DS15,2015/16,YAK,58200,4704,10/2/2015,R,139,12,8,,,118.03,25.82,
DS15058200004704,DS15058200201510020139,Carla Milburn,DS15,2015/16,YAK,58200,4704,10/2/2015,R,139,20,8,,,123.67,19.45,
DS15058200004704,DS15058200201510020141,Carla Milburn,DS15,2015/16,YAK,58200,4704,10/2/2015,R,141,14,8,,,122.34,25.97,
DS15058200004704,DS15058200201510020143,Carla Milburn,DS15,2015/16,YAK,58200,4704,10/2/2015,R,143,5,6,,,115.35,13.52,
DS15058200004704,DS15058200201510020143,Carla Milburn,DS15,2015/16,YAK,58200,4704,10/2/2015,R,143,11,6,,,117.06,18.35,
DS15058200004704,DS15058200201510030148,Carla Milburn,DS15,2015/16,YAK,58200,4704,10/3/2015,R,148,7,7,,,126.08,17.18,
DS15058200004704,DS15058200201510030148,Carla Milburn,DS15,2015/16,YAK,58200,4704,10/3/2015,R,148,9,6,,,117.67,14.23,
DS15058200004704,DS15058200201510030158,Carla Milburn,DS15,2015/16,YAK,58200,4704,10/3/2015,R,158,6,9,,,128.84,21.05,
DS15058200004704,DS15058200201510030158,Carla Milburn,DS15,2015/16,YAK,58200,4704,10/3/2015,R,158,8,7,,,115.66,15.29,
DS15058200004704,DS15058200201510030159,Carla Milburn,DS15,2015/16,YAK,58200,4704,10/3/2015,R,159,14,6,,,118.48,18.78,
DS15058200004704,DS15058200201510030159,Carla Milburn,DS15,2015/16,YAK,58200,4704,10/3/2015,R,159,20,6,,,116.1,18.25,
DS15058200004704,DS15058200201510030161,Carla Milburn,DS15,2015/16,YAK,58200,4704,10/3/2015,R,161,3,7,,,131.89,18.82,
DS15058200004704,DS15058200201510030161,Carla Milburn,DS15,2015/16,YAK,58200,4704,10/3/2015,R,161,12,12,,,133.06,27.03,
DS15058200004704,DS15058200201510030163,Carla Milburn,DS15,2015/16,YAK,58200,4704,10/3/2015,R,163,2,7,,,124.89,22.14,
DS15058200004704,DS15058200201510030163,Carla Milburn,DS15,2015/16,YAK,58200,4704,10/3/2015,R,163,17,6,,,126.47,24.97,
DS15058200004704,DS15058200201510040166,Carla Milburn,DS15,2015/16,YAK,58200,4704,10/4/2015,R,166,10,7,,,119.4,14.44,
DS15058200004704,DS15058200201510040166,Carla Milburn,DS15,2015/16,YAK,58200,4704,10/4/2015,R,166,12,6,,,115.58,19.4,
DS15058200004704,DS15058200201510040167,Carla Milburn,DS15,2015/16,YAK,58200,4704,10/4/2015,R,167,4,7,,,129.02,19.09,
DS15058200004704,DS15058200201510040167,Carla Milburn,DS15,2015/16,YAK,58200,4704,10/4/2015,R,167,20,12,,,149.89,23.09,
DS15058200004704,DS15058200201510040177,Carla Milburn,DS15,2015/16,YAK,58200,4704,10/4/2015,R,177,3,7,,,119.72,20.84,
DS15058200004704,DS15058200201510040177,Carla Milburn,DS15,2015/16,YAK,58200,4704,10/4/2015,R,177,9,6,,,124.04,24.12,
DS15058200004704,DS15058200201510040180,Carla Milburn,DS15,2015/16,YAK,58200,4704,10/4/2015,R,180,1,6,,,126.24,21.82,
DS15058200004704,DS15058200201510040180,Carla Milburn,DS15,2015/16,YAK,58200,4704,10/4/2015,R,180,16,8,,,138.59,18.73,
DS15058200004704,DS15058200201510050185,Carla Milburn,DS15,2015/16,YAK,58200,4704,10/5/2015,R,185,10,7,,,119.35,16.79,
DS15058200004704,DS15058200201510050185,Carla Milburn,DS15,2015/16,YAK,58200,4704,10/5/2015,R,185,11,7,,,124.64,16.28,
DS15058200004704,DS15058200201510050197,Carla Milburn,DS15,2015/16,YAK,58200,4704,10/5/2015,R,197,7,7,,,123.4,18.36,
DS15058200004704,DS15058200201510050197,Carla Milburn,DS15,2015/16,YAK,58200,4704,10/5/2015,R,197,8,5,,,114.28,18.03,
DS15058200004704,DS15058200201510050198,Carla Milburn,DS15,2015/16,YAK,58200,4704,10/5/2015,R,198,2,5,,,114.47,21.05,
DS15058200004704,DS15058200201510050198,Carla Milburn,DS15,2015/16,YAK,58200,4704,10/5/2015,R,198,10,9,,,133.02,25.97,
DS15058200004704,DS15058200201510050201,Carla Milburn,DS15,2015/16,YAK,58200,4704,10/5/2015,R,201,12,12,,,138.33,21.14,
DS15058200004704,DS15058200201510050201,Carla Milburn,DS15,2015/16,YAK,58200,4704,10/5/2015,R,201,16,12,,,139.28,22.32,
KS15040924004689,KS15040924201507010007,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/1/2015,R,7,4,11,,,146.99,14.67,
KS15040924004689,KS15040924201507010007,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/1/2015,R,7,20,7,,,124.64,13.45,
KS15040924004689,KS15040924201507010010,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/1/2015,R,10,19,12,,,164.2,19.66,
KS15040924004689,KS15040924201507010010,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/1/2015,R,10,20,19,,,158.55,20.4,
KS15040924004689,KS15040924201507010013,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/1/2015,R,13,9,11,,,153.56,17.85,
KS15040924004689,KS15040924201507010017,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/1/2015,R,17,3,7,,,130.72,18.7,
KS15040924004689,KS15040924201507010017,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/1/2015,R,17,11,5,,,114.11,17,
KS15040924004689,KS15040924201507020022,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/2/2015,R,22,2,5,,,100.75,16.23,
KS15040924004689,KS15040924201507020022,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/2/2015,R,22,11,8,,,136.54,16.34,
KS15040924004689,KS15040924201507020024,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/2/2015,R,24,5,5,,,104.69,13.24,
KS15040924004689,KS15040924201507020024,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/2/2015,R,24,17,8,,,149.87,19.36,
KS15040924004689,KS15040924201507020028,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/2/2015,R,28,2,10,,,144.32,18.57,
KS15040924004689,KS15040924201507020028,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/2/2015,R,28,5,15,,,168.04,20.74,
KS15040924004689,KS15040924201507020032,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/2/2015,R,32,7,7,,,143.57,22.68,
KS15040924004689,KS15040924201507020032,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/2/2015,R,32,20,9,,,153.12,17.56,
KS15040924004689,KS15040924201507020035,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/2/2015,R,35,2,11,,,157.24,23.55,
KS15040924004689,KS15040924201507020035,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/2/2015,R,35,10,9,,,155.19,19.05,
KS15040924004689,KS15040924201507030046,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/3/2015,R,46,1,5,,,116.28,18.73,
KS15040924004689,KS15040924201507030046,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/3/2015,R,46,7,6,,,134.77,18.33,
KS15040924004689,KS15040924201507030048,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/3/2015,R,48,16,6,,,118.29,19.56,
KS15040924004689,KS15040924201507030048,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/3/2015,R,48,18,9,,,146.47,21.2,
KS15040924004689,KS15040924201507030051,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/3/2015,R,51,11,5,,,106.07,15.95,
KS15040924004689,KS15040924201507030051,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/3/2015,R,51,17,5,,,117.64,18.42,
KS15040924004689,KS15040924201507030053,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/3/2015,R,53,4,6,,,131.72,13.83,
KS15040924004689,KS15040924201507030053,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/3/2015,R,53,11,5,,,118.19,15.26,
KS15040924004689,KS15040924201507040065,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/4/2015,R,65,12,9,,,144.55,21.34,
KS15040924004689,KS15040924201507040065,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/4/2015,R,65,17,10,,,141.3,16.13,
KS15040924004689,KS15040924201507040068,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/4/2015,R,68,5,9,,,138.15,18.41,
KS15040924004689,KS15040924201507040068,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/4/2015,R,68,16,5,,,114.58,16.36,
KS15040924004689,KS15040924201507040072,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/4/2015,R,72,1,10,,,137.5,17.7,
KS15040924004689,KS15040924201507040072,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/4/2015,R,72,6,12,,,152.35,16.51,
KS15040924004689,KS15040924201507040074,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/4/2015,R,74,5,7,,,134.66,18.45,
KS15040924004689,KS15040924201507040074,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/4/2015,R,74,13,5,,,116.91,18.51,
KS15040924004689,KS15040924201507040076,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/4/2015,R,76,8,6,,,133.08,21.21,
KS15040924004689,KS15040924201507040076,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/4/2015,R,76,9,16,,,163.04,17.48,
KS15040924004689,KS15040924201507050084,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/5/2015,R,84,3,5,,,126.72,23.04,
KS15040924004689,KS15040924201507050084,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/5/2015,R,84,12,5,,,115.05,19.8,
KS15040924004689,KS15040924201507050086,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/5/2015,R,86,6,8,,,137.34,23.86,
KS15040924004689,KS15040924201507050086,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/5/2015,R,86,10,5,,,109.84,20.9,
KS15040924004689,KS15040924201507050089,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/5/2015,R,89,1,5,,,111.4,18.49,
KS15040924004689,KS15040924201507050089,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/5/2015,R,89,4,7,,,133.54,27,
KS15040924004689,KS15040924201507050092,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/5/2015,R,92,2,9,,,156.07,19.09,
KS15040924004689,KS15040924201507050092,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/5/2015,R,92,15,6,,,123.93,18.08,
KS15040924004689,KS15040924201507060103,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/6/2015,R,103,9,6,,,132.97,16.99,
KS15040924004689,KS15040924201507060103,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/6/2015,R,103,12,11,,,154.19,20.06,
KS15040924004689,KS15040924201507060105,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/6/2015,R,105,8,5,,,110.44,14.77,
KS15040924004689,KS15040924201507060105,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/6/2015,R,105,15,5,,,111.93,16.02,
KS15040924004689,KS15040924201507060108,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/6/2015,R,108,8,8,,,151.66,18.96,
KS15040924004689,KS15040924201507060108,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/6/2015,R,108,9,6,,,123.89,16.83,
KS15040924004689,KS15040924201507070122,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/7/2015,R,122,6,5,,,109.04,19.97,
KS15040924004689,KS15040924201507070122,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/7/2015,R,122,17,6,,,133.65,18.87,
KS15040924004689,KS15040924201507070124,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/7/2015,R,124,10,8,,,138.87,22.09,
KS15040924004689,KS15040924201507070124,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/7/2015,R,124,20,5,,,119.72,16.53,
KS15040924004689,KS15040924201507070126,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/7/2015,R,126,8,8,,,133.92,14.64,
KS15040924004689,KS15040924201507070126,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/7/2015,R,126,9,7,,,144.62,19.17,
KS15040924004689,KS15040924201507080140,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/8/2015,R,140,11,5,,,123.25,20.3,
KS15040924004689,KS15040924201507080140,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/8/2015,R,140,14,5,,,119.53,18.8,
KS15040924004689,KS15040924201507080142,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/8/2015,R,142,3,10,,,151.26,16.46,
KS15040924004689,KS15040924201507080142,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/8/2015,R,142,20,8,,,131.47,20,
KS15040924004689,KS15040924201507080144,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/8/2015,R,144,6,5,,,117.48,18.91,
KS15040924004689,KS15040924201507080144,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/8/2015,R,144,11,6,,,139.44,19.93,
KS15040924004689,KS15040924201507080147,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/8/2015,R,147,7,15,,,164.55,19.81,
KS15040924004689,KS15040924201507080147,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/8/2015,R,147,9,6,,,123.1,18.36,
KS15040924004689,KS15040924201507080148,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/8/2015,R,148,2,10,,,155.85,22.1,
KS15040924004689,KS15040924201507080148,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/8/2015,R,148,13,5,,,133.35,24.33,
KS15040924004689,KS15040924201507090159,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/9/2015,R,159,13,8,,,137.17,21.8,
KS15040924004689,KS15040924201507090159,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/9/2015,R,159,14,6,,,128.78,16.02,
KS15040924004689,KS15040924201507090162,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/9/2015,R,162,4,7,,,136.47,24.15,
KS15040924004689,KS15040924201507090162,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/9/2015,R,162,9,9,,,146.84,24.58,
KS15040924004689,KS15040924201507090163,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/9/2015,R,163,13,5,,,116.69,24.37,
KS15040924004689,KS15040924201507100172,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/10/2015,R,172,11,10,,,152.3,24.75,
KS15040924004689,KS15040924201507100172,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/10/2015,R,172,12,5,,,113.79,20.74,
KS15040924004689,KS15040924201507100174,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/10/2015,R,174,4,4,,,114.95,22.82,
KS15040924004689,KS15040924201507100174,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/10/2015,R,174,16,7,,,134.18,19.51,
KS15040924004689,KS15040924201507100177,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/10/2015,R,177,11,10,,,142.26,21.88,
KS15040924004689,KS15040924201507100177,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/10/2015,R,177,15,4,,,105.09,22.85,
KS15040924004689,KS15040924201507100178,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/10/2015,R,178,11,10,,,153.66,21.96,
KS15040924004689,KS15040924201507100178,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/10/2015,R,178,19,6,,,131.79,21.16,
KS15040924004689,KS15040924201507100181,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/10/2015,R,181,15,6,,,131.7,18.44,
KS15040924004689,KS15040924201507100181,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/10/2015,R,181,18,9,,,136.39,24.42,
KS15040924004689,KS15040924201507110190,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/11/2015,R,190,8,8,,,142.63,17.93,
KS15040924004689,KS15040924201507110190,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/11/2015,R,190,11,6,,,135.54,20.5,
KS15040924004689,KS15040924201507110192,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/11/2015,R,192,3,8,,,141.87,20,
KS15040924004689,KS15040924201507110192,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/11/2015,R,192,16,9,,,140.5,16.05,
KS15040924004689,KS15040924201507110194,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/11/2015,R,194,9,5,,,122.09,19.75,
KS15040924004689,KS15040924201507110194,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/11/2015,R,194,11,10,,,151.55,24.9,
KS15040924004689,KS15040924201507110196,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/11/2015,R,196,10,6,,,124.69,18.98,
KS15040924004689,KS15040924201507110196,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/11/2015,R,196,17,8,,,133.27,17,
KS15040924004689,KS15040924201507110198,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/11/2015,R,198,7,10,,,152.21,19.01,
KS15040924004689,KS15040924201507110198,Carla Milburn,KS15,2015/16,KNE,40924,4689,7/11/2015,R,198,13,10,,,151.73,20.95,
KS15040924004689,KS15040924201507160213,Carla Milburn,KS15,2015/16,KSH,40924,4689,7/16/2015,R,213,10,11,,,140.09,21,
KS15040924004689,KS15040924201507160213,Carla Milburn,KS15,2015/16,KSH,40924,4689,7/16/2015,R,213,19,13,,,129.83,15.76,
KS15040924004689,KS15040924201507160216,Carla Milburn,KS15,2015/16,KSH,40924,4689,7/16/2015,R,216,5,8,,,139.19,23.29,
KS15040924004689,KS15040924201507160216,Carla Milburn,KS15,2015/16,KSH,40924,4689,7/16/2015,R,216,13,9,,,132.2,18.79,
KS15040924004689,KS15040924201507160219,Carla Milburn,KS15,2015/16,KSH,40924,4689,7/16/2015,R,219,10,7,,,117.41,17.18,
KS15040924004689,KS15040924201507160219,Carla Milburn,KS15,2015/16,KSH,40924,4689,7/16/2015,R,219,18,7,,,137.43,22.91,
KS15040924004689,KS15040924201507160221,Carla Milburn,KS15,2015/16,KSH,40924,4689,7/16/2015,R,221,6,6,,,133.92,26.33,
KS15040924004689,KS15040924201507160221,Carla Milburn,KS15,2015/16,KSH,40924,4689,7/16/2015,R,221,7,8,,,155.86,19.13,
KS15040924004689,KS15040924201507160224,Carla Milburn,KS15,2015/16,KSH,40924,4689,7/16/2015,R,224,3,8,,,139.76,14.91,
KS15040924004689,KS15040924201507160224,Carla Milburn,KS15,2015/16,KSH,40924,4689,7/16/2015,R,224,11,6,,,114.63,13.4,
KS15040924004689,KS15040924201507170239,Carla Milburn,KS15,2015/16,KSH,40924,4689,7/17/2015,R,239,6,8,,,133.93,15.54,
KS15040924004689,KS15040924201507170239,Carla Milburn,KS15,2015/16,KSH,40924,4689,7/17/2015,R,239,14,6,,,114.19,20.83,
KS15040924004689,KS15040924201507170243,Carla Milburn,KS15,2015/16,KSH,40924,4689,7/17/2015,R,243,15,8,,,128.76,13.76,
KS15040924004689,KS15040924201507170243,Carla Milburn,KS15,2015/16,KSH,40924,4689,7/17/2015,R,243,17,6,,,147.03,20.37,
KS15040924004689,KS15040924201507170247,Carla Milburn,KS15,2015/16,KSH,40924,4689,7/17/2015,R,247,5,7,,,122.63,14.54,
KS15040924004689,KS15040924201507170247,Carla Milburn,KS15,2015/16,KSH,40924,4689,7/17/2015,R,247,11,10,,,134.44,17.11,
KS15040924004689,KS15040924201507170250,Carla Milburn,KS15,2015/16,KSH,40924,4689,7/17/2015,R,250,12,7,,,122.85,20.83,
KS15040924004689,KS15040924201507170250,Carla Milburn,KS15,2015/16,KSH,40924,4689,7/17/2015,R,250,20,7,,,115.28,19.56,
KS15040924004689,KS15040924201507170253,Carla Milburn,KS15,2015/16,KSH,40924,4689,7/17/2015,R,253,3,12,,,144.72,14.67,
KS15040924004689,KS15040924201507170253,Carla Milburn,KS15,2015/16,KSH,40924,4689,7/17/2015,R,253,11,5,,,99.92,14.06,
KS15040924004689,KS15040924201507180270,Carla Milburn,KS15,2015/16,KSH,40924,4689,7/18/2015,R,270,6,9,,,132.4,18.74,
KS15040924004689,KS15040924201507180270,Carla Milburn,KS15,2015/16,KSH,40924,4689,7/18/2015,R,270,11,6,,,113.37,15.66,
KS15040924004689,KS15040924201507180273,Carla Milburn,KS15,2015/16,KSH,40924,4689,7/18/2015,R,273,4,6,,,123.32,14.02,
KS15040924004689,KS15040924201507180273,Carla Milburn,KS15,2015/16,KSH,40924,4689,7/18/2015,R,273,6,10,,,142.68,13.67,
KS15040924004689,KS15040924201507180276,Carla Milburn,KS15,2015/16,KSH,40924,4689,7/18/2015,R,276,4,5,,,126.58,19.13,
