ID,fishery,adfg,packetnum,set_date,haul,trip_id,haul_id,rcode,shell_num,shell_height,shell_damage,sex,gonad_cond,meat_cond,shell_retained,meat_weight,comments
789,DS18,58200,5938,8/10/2018,61,DS18058200005938,DS18058200201808100061,74120,29,124,1,,,,,,
790,DS18,58200,5938,8/10/2018,61,DS18058200005938,DS18058200201808100061,74120,30,131,0,,,,,,
791,DS18,58200,5938,8/10/2018,61,DS18058200005938,DS18058200201808100061,74120,31,128,1,,,,,,
792,DS18,58200,5938,8/10/2018,61,DS18058200005938,DS18058200201808100061,74120,32,126,0,,,,,,
793,DS18,58200,5938,8/10/2018,61,DS18058200005938,DS18058200201808100061,74120,33,124,0,,,,,,
794,DS18,58200,5938,8/10/2018,61,DS18058200005938,DS18058200201808100061,74120,34,115,0,,,,,,
795,DS18,58200,5938,8/10/2018,61,DS18058200005938,DS18058200201808100061,74120,35,121,0,,,,,,
796,DS18,58200,5938,8/10/2018,61,DS18058200005938,DS18058200201808100061,74120,36,124,0,,,,,,
797,DS18,58200,5938,8/10/2018,61,DS18058200005938,DS18058200201808100061,74120,37,110,0,,,,,,
798,DS18,58200,5938,8/10/2018,61,DS18058200005938,DS18058200201808100061,74120,38,125,0,,,,,,
799,DS18,58200,5938,8/10/2018,61,DS18058200005938,DS18058200201808100061,74120,39,126,0,,,,,,
800,DS18,58200,5938,8/10/2018,61,DS18058200005938,DS18058200201808100061,74120,40,129,0,,,,,,
1361,DS18,58200,5938,8/14/2018,142,DS18058200005938,DS18058200201808140142,74120,1,132,0,1,2,0,1,14,
1362,DS18,58200,5938,8/14/2018,142,DS18058200005938,DS18058200201808140142,74120,2,129,0,1,2,0,1,19,
1363,DS18,58200,5938,8/14/2018,142,DS18058200005938,DS18058200201808140142,74120,3,132,5,1,2,0,1,6,
1364,DS18,58200,5938,8/14/2018,142,DS18058200005938,DS18058200201808140142,74120,4,117,0,1,2,0,1,12,
1365,DS18,58200,5938,8/14/2018,142,DS18058200005938,DS18058200201808140142,74120,5,125,2,2,2,0,1,17,
1366,DS18,58200,5938,8/14/2018,142,DS18058200005938,DS18058200201808140142,74120,6,118,0,1,2,0,1,14,
1367,DS18,58200,5938,8/14/2018,142,DS18058200005938,DS18058200201808140142,74120,7,115,0,0,1,0,1,12,
1368,DS18,58200,5938,8/14/2018,142,DS18058200005938,DS18058200201808140142,74120,8,115,0,1,2,0,1,14,
1369,DS18,58200,5938,8/14/2018,142,DS18058200005938,DS18058200201808140142,74120,9,121,0,1,2,0,1,16,
1370,DS18,58200,5938,8/14/2018,142,DS18058200005938,DS18058200201808140142,74120,10,134,0,2,2,0,1,22,
1371,DS18,58200,5938,8/14/2018,142,DS18058200005938,DS18058200201808140142,74120,11,120,0,,,,,,
1372,DS18,58200,5938,8/14/2018,142,DS18058200005938,DS18058200201808140142,74120,12,133,0,,,,,,
1373,DS18,58200,5938,8/14/2018,142,DS18058200005938,DS18058200201808140142,74120,13,121,0,,,,,,
1374,DS18,58200,5938,8/14/2018,142,DS18058200005938,DS18058200201808140142,74120,14,122,0,,,,,,
1375,DS18,58200,5938,8/14/2018,142,DS18058200005938,DS18058200201808140142,74120,15,140,0,,,,,,
1376,DS18,58200,5938,8/14/2018,142,DS18058200005938,DS18058200201808140142,74120,16,136,1,,,,,,
1377,DS18,58200,5938,8/14/2018,142,DS18058200005938,DS18058200201808140142,74120,17,110,0,,,,,,
1378,DS18,58200,5938,8/14/2018,142,DS18058200005938,DS18058200201808140142,74120,18,112,0,,,,,,
1379,DS18,58200,5938,8/14/2018,142,DS18058200005938,DS18058200201808140142,74120,19,121,0,,,,,,
1380,DS18,58200,5938,8/14/2018,142,DS18058200005938,DS18058200201808140142,74120,20,119,0,,,,,,
1381,DS18,58200,5938,8/14/2018,142,DS18058200005938,DS18058200201808140142,74120,21,130,0,,,,,,
1382,DS18,58200,5938,8/14/2018,142,DS18058200005938,DS18058200201808140142,74120,22,116,0,,,,,,
1383,DS18,58200,5938,8/14/2018,142,DS18058200005938,DS18058200201808140142,74120,23,123,0,,,,,,
1384,DS18,58200,5938,8/14/2018,142,DS18058200005938,DS18058200201808140142,74120,24,144,0,,,,,,
1385,DS18,58200,5938,8/14/2018,142,DS18058200005938,DS18058200201808140142,74120,25,131,0,,,,,,
1386,DS18,58200,5938,8/14/2018,142,DS18058200005938,DS18058200201808140142,74120,26,125,2,,,,,,
1387,DS18,58200,5938,8/14/2018,142,DS18058200005938,DS18058200201808140142,74120,27,138,5,,,,,,
1388,DS18,58200,5938,8/14/2018,142,DS18058200005938,DS18058200201808140142,74120,28,120,0,,,,,,
1389,DS18,58200,5938,8/14/2018,142,DS18058200005938,DS18058200201808140142,74120,29,116,0,,,,,,
1390,DS18,58200,5938,8/14/2018,142,DS18058200005938,DS18058200201808140142,74120,30,108,1,,,,,,
1391,DS18,58200,5938,8/14/2018,142,DS18058200005938,DS18058200201808140142,74120,31,131,0,,,,,,
1392,DS18,58200,5938,8/14/2018,142,DS18058200005938,DS18058200201808140142,74120,32,120,0,,,,,,
1393,DS18,58200,5938,8/14/2018,142,DS18058200005938,DS18058200201808140142,74120,33,121,0,,,,,,
1394,DS18,58200,5938,8/14/2018,142,DS18058200005938,DS18058200201808140142,74120,34,124,2,,,,,,
1395,DS18,58200,5938,8/14/2018,142,DS18058200005938,DS18058200201808140142,74120,35,125,0,,,,,,
1396,DS18,58200,5938,8/14/2018,142,DS18058200005938,DS18058200201808140142,74120,36,129,0,,,,,,
1397,DS18,58200,5938,8/14/2018,142,DS18058200005938,DS18058200201808140142,74120,37,132,0,,,,,,
1398,DS18,58200,5938,8/14/2018,142,DS18058200005938,DS18058200201808140142,74120,38,109,0,,,,,,
1399,DS18,58200,5938,8/14/2018,142,DS18058200005938,DS18058200201808140142,74120,39,116,0,,,,,,
1400,DS18,58200,5938,8/14/2018,142,DS18058200005938,DS18058200201808140142,74120,40,122,0,,,,,,
441,DS18,58200,5938,8/16/2018,192,DS18058200005938,DS18058200201808160192,74120,1,126,0,1,2,0,1,13,
442,DS18,58200,5938,8/16/2018,192,DS18058200005938,DS18058200201808160192,74120,2,125,2,1,2,0,1,13,
443,DS18,58200,5938,8/16/2018,192,DS18058200005938,DS18058200201808160192,74120,3,130,0,1,2,0,1,17,
444,DS18,58200,5938,8/16/2018,192,DS18058200005938,DS18058200201808160192,74120,4,133,0,2,2,0,1,17,
445,DS18,58200,5938,8/16/2018,192,DS18058200005938,DS18058200201808160192,74120,5,112,0,1,2,0,1,9,
446,DS18,58200,5938,8/16/2018,192,DS18058200005938,DS18058200201808160192,74120,6,122,0,1,2,0,1,16,
447,DS18,58200,5938,8/16/2018,192,DS18058200005938,DS18058200201808160192,74120,7,114,0,1,2,0,1,11,
448,DS18,58200,5938,8/16/2018,192,DS18058200005938,DS18058200201808160192,74120,8,126,0,1,2,0,1,14,
449,DS18,58200,5938,8/16/2018,192,DS18058200005938,DS18058200201808160192,74120,9,122,0,1,2,0,1,15,
450,DS18,58200,5938,8/16/2018,192,DS18058200005938,DS18058200201808160192,74120,10,126,0,2,2,0,1,11,
451,DS18,58200,5938,8/16/2018,192,DS18058200005938,DS18058200201808160192,74120,11,132,0,,,,,,
452,DS18,58200,5938,8/16/2018,192,DS18058200005938,DS18058200201808160192,74120,12,130,0,,,,,,
453,DS18,58200,5938,8/16/2018,192,DS18058200005938,DS18058200201808160192,74120,13,107,0,,,,,,
454,DS18,58200,5938,8/16/2018,192,DS18058200005938,DS18058200201808160192,74120,14,116,0,,,,,,
455,DS18,58200,5938,8/16/2018,192,DS18058200005938,DS18058200201808160192,74120,15,115,1,,,,,,
456,DS18,58200,5938,8/16/2018,192,DS18058200005938,DS18058200201808160192,74120,16,120,0,,,,,,
457,DS18,58200,5938,8/16/2018,192,DS18058200005938,DS18058200201808160192,74120,17,122,0,,,,,,
458,DS18,58200,5938,8/16/2018,192,DS18058200005938,DS18058200201808160192,74120,18,122,0,,,,,,
459,DS18,58200,5938,8/16/2018,192,DS18058200005938,DS18058200201808160192,74120,19,130,0,,,,,,
460,DS18,58200,5938,8/16/2018,192,DS18058200005938,DS18058200201808160192,74120,20,141,0,,,,,,
461,DS18,58200,5938,8/16/2018,192,DS18058200005938,DS18058200201808160192,74120,21,136,0,,,,,,
462,DS18,58200,5938,8/16/2018,192,DS18058200005938,DS18058200201808160192,74120,22,120,0,,,,,,
463,DS18,58200,5938,8/16/2018,192,DS18058200005938,DS18058200201808160192,74120,23,123,0,,,,,,
464,DS18,58200,5938,8/16/2018,192,DS18058200005938,DS18058200201808160192,74120,24,121,2,,,,,,
465,DS18,58200,5938,8/16/2018,192,DS18058200005938,DS18058200201808160192,74120,25,117,0,,,,,,
466,DS18,58200,5938,8/16/2018,192,DS18058200005938,DS18058200201808160192,74120,26,109,0,,,,,,
467,DS18,58200,5938,8/16/2018,192,DS18058200005938,DS18058200201808160192,74120,27,120,0,,,,,,
468,DS18,58200,5938,8/16/2018,192,DS18058200005938,DS18058200201808160192,74120,28,112,0,,,,,,
469,DS18,58200,5938,8/16/2018,192,DS18058200005938,DS18058200201808160192,74120,29,111,0,,,,,,
470,DS18,58200,5938,8/16/2018,192,DS18058200005938,DS18058200201808160192,74120,30,123,0,,,,,,
471,DS18,58200,5938,8/16/2018,192,DS18058200005938,DS18058200201808160192,74120,31,133,0,,,,,,
472,DS18,58200,5938,8/16/2018,192,DS18058200005938,DS18058200201808160192,74120,32,112,0,,,,,,
473,DS18,58200,5938,8/16/2018,192,DS18058200005938,DS18058200201808160192,74120,33,129,0,,,,,,
474,DS18,58200,5938,8/16/2018,192,DS18058200005938,DS18058200201808160192,74120,34,130,3,,,,,,
475,DS18,58200,5938,8/16/2018,192,DS18058200005938,DS18058200201808160192,74120,35,126,0,,,,,,
476,DS18,58200,5938,8/16/2018,192,DS18058200005938,DS18058200201808160192,74120,36,115,0,,,,,,
477,DS18,58200,5938,8/16/2018,192,DS18058200005938,DS18058200201808160192,74120,37,123,0,,,,,,
478,DS18,58200,5938,8/16/2018,192,DS18058200005938,DS18058200201808160192,74120,38,131,3,,,,,,
479,DS18,58200,5938,8/16/2018,192,DS18058200005938,DS18058200201808160192,74120,39,121,0,,,,,,
480,DS18,58200,5938,8/16/2018,192,DS18058200005938,DS18058200201808160192,74120,40,133,0,,,,,,
561,DS18,58200,5938,8/19/2018,259,DS18058200005938,DS18058200201808190259,74120,1,133,0,2,2,0,1,20,
562,DS18,58200,5938,8/19/2018,259,DS18058200005938,DS18058200201808190259,74120,2,129,0,2,2,0,1,18,
563,DS18,58200,5938,8/19/2018,259,DS18058200005938,DS18058200201808190259,74120,3,123,0,1,2,0,1,17,
564,DS18,58200,5938,8/19/2018,259,DS18058200005938,DS18058200201808190259,74120,4,127,0,1,2,0,1,13,
565,DS18,58200,5938,8/19/2018,259,DS18058200005938,DS18058200201808190259,74120,5,118,0,2,2,0,1,15,
566,DS18,58200,5938,8/19/2018,259,DS18058200005938,DS18058200201808190259,74120,6,123,0,1,2,0,1,13,
567,DS18,58200,5938,8/19/2018,259,DS18058200005938,DS18058200201808190259,74120,7,140,0,2,2,0,1,18,
568,DS18,58200,5938,8/19/2018,259,DS18058200005938,DS18058200201808190259,74120,8,140,0,2,2,0,1,19,
569,DS18,58200,5938,8/19/2018,259,DS18058200005938,DS18058200201808190259,74120,9,139,0,1,2,0,1,16,
570,DS18,58200,5938,8/19/2018,259,DS18058200005938,DS18058200201808190259,74120,10,124,0,1,2,0,1,15,
571,DS18,58200,5938,8/19/2018,259,DS18058200005938,DS18058200201808190259,74120,11,129,0,,,,,,
572,DS18,58200,5938,8/19/2018,259,DS18058200005938,DS18058200201808190259,74120,12,146,1,,,,,,
573,DS18,58200,5938,8/19/2018,259,DS18058200005938,DS18058200201808190259,74120,13,124,0,,,,,,
574,DS18,58200,5938,8/19/2018,259,DS18058200005938,DS18058200201808190259,74120,14,126,0,,,,,,
575,DS18,58200,5938,8/19/2018,259,DS18058200005938,DS18058200201808190259,74120,15,128,0,,,,,,
576,DS18,58200,5938,8/19/2018,259,DS18058200005938,DS18058200201808190259,74120,16,117,0,,,,,,
577,DS18,58200,5938,8/19/2018,259,DS18058200005938,DS18058200201808190259,74120,17,114,0,,,,,,
578,DS18,58200,5938,8/19/2018,259,DS18058200005938,DS18058200201808190259,74120,18,130,0,,,,,,
579,DS18,58200,5938,8/19/2018,259,DS18058200005938,DS18058200201808190259,74120,19,121,0,,,,,,
580,DS18,58200,5938,8/19/2018,259,DS18058200005938,DS18058200201808190259,74120,20,115,0,,,,,,
581,DS18,58200,5938,8/19/2018,259,DS18058200005938,DS18058200201808190259,74120,21,123,1,,,,,,
582,DS18,58200,5938,8/19/2018,259,DS18058200005938,DS18058200201808190259,74120,22,114,0,,,,,,
583,DS18,58200,5938,8/19/2018,259,DS18058200005938,DS18058200201808190259,74120,23,134,0,,,,,,
584,DS18,58200,5938,8/19/2018,259,DS18058200005938,DS18058200201808190259,74120,24,124,0,,,,,,
585,DS18,58200,5938,8/19/2018,259,DS18058200005938,DS18058200201808190259,74120,25,119,0,,,,,,
586,DS18,58200,5938,8/19/2018,259,DS18058200005938,DS18058200201808190259,74120,26,126,0,,,,,,
587,DS18,58200,5938,8/19/2018,259,DS18058200005938,DS18058200201808190259,74120,27,126,0,,,,,,
588,DS18,58200,5938,8/19/2018,259,DS18058200005938,DS18058200201808190259,74120,28,118,0,,,,,,
589,DS18,58200,5938,8/19/2018,259,DS18058200005938,DS18058200201808190259,74120,29,129,3,,,,,,
590,DS18,58200,5938,8/19/2018,259,DS18058200005938,DS18058200201808190259,74120,30,131,0,,,,,,
591,DS18,58200,5938,8/19/2018,259,DS18058200005938,DS18058200201808190259,74120,31,120,0,,,,,,
592,DS18,58200,5938,8/19/2018,259,DS18058200005938,DS18058200201808190259,74120,32,118,0,,,,,,
593,DS18,58200,5938,8/19/2018,259,DS18058200005938,DS18058200201808190259,74120,33,122,0,,,,,,
594,DS18,58200,5938,8/19/2018,259,DS18058200005938,DS18058200201808190259,74120,34,126,0,,,,,,
595,DS18,58200,5938,8/19/2018,259,DS18058200005938,DS18058200201808190259,74120,35,131,0,,,,,,
596,DS18,58200,5938,8/19/2018,259,DS18058200005938,DS18058200201808190259,74120,36,121,0,,,,,,
597,DS18,58200,5938,8/19/2018,259,DS18058200005938,DS18058200201808190259,74120,37,115,1,,,,,,
598,DS18,58200,5938,8/19/2018,259,DS18058200005938,DS18058200201808190259,74120,38,123,0,,,,,,
599,DS18,58200,5938,8/19/2018,259,DS18058200005938,DS18058200201808190259,74120,39,130,0,,,,,,
600,DS18,58200,5938,8/19/2018,259,DS18058200005938,DS18058200201808190259,74120,40,118,0,,,,,,
521,DS18,58200,5938,8/23/2018,321,DS18058200005938,DS18058200201808230321,74120,1,124,0,2,2,0,1,13,
522,DS18,58200,5938,8/23/2018,321,DS18058200005938,DS18058200201808230321,74120,2,121,3,1,2,0,1,16,
523,DS18,58200,5938,8/23/2018,321,DS18058200005938,DS18058200201808230321,74120,3,119,0,1,2,0,1,12,
524,DS18,58200,5938,8/23/2018,321,DS18058200005938,DS18058200201808230321,74120,4,108,2,1,2,0,1,9,
525,DS18,58200,5938,8/23/2018,321,DS18058200005938,DS18058200201808230321,74120,5,123,0,1,2,0,1,14,
526,DS18,58200,5938,8/23/2018,321,DS18058200005938,DS18058200201808230321,74120,6,121,0,2,2,0,1,12,
527,DS18,58200,5938,8/23/2018,321,DS18058200005938,DS18058200201808230321,74120,7,121,0,1,2,0,1,13,
528,DS18,58200,5938,8/23/2018,321,DS18058200005938,DS18058200201808230321,74120,8,121,0,1,2,0,1,13,
529,DS18,58200,5938,8/23/2018,321,DS18058200005938,DS18058200201808230321,74120,9,110,0,2,2,0,1,11,
530,DS18,58200,5938,8/23/2018,321,DS18058200005938,DS18058200201808230321,74120,10,125,0,2,2,0,1,14,
531,DS18,58200,5938,8/23/2018,321,DS18058200005938,DS18058200201808230321,74120,11,123,0,,,,,,
532,DS18,58200,5938,8/23/2018,321,DS18058200005938,DS18058200201808230321,74120,12,137,0,,,,,,
533,DS18,58200,5938,8/23/2018,321,DS18058200005938,DS18058200201808230321,74120,13,135,0,,,,,,
534,DS18,58200,5938,8/23/2018,321,DS18058200005938,DS18058200201808230321,74120,14,125,0,,,,,,
535,DS18,58200,5938,8/23/2018,321,DS18058200005938,DS18058200201808230321,74120,15,125,0,,,,,,
536,DS18,58200,5938,8/23/2018,321,DS18058200005938,DS18058200201808230321,74120,16,118,0,,,,,,
537,DS18,58200,5938,8/23/2018,321,DS18058200005938,DS18058200201808230321,74120,17,122,0,,,,,,
538,DS18,58200,5938,8/23/2018,321,DS18058200005938,DS18058200201808230321,74120,18,127,0,,,,,,
539,DS18,58200,5938,8/23/2018,321,DS18058200005938,DS18058200201808230321,74120,19,116,0,,,,,,
540,DS18,58200,5938,8/23/2018,321,DS18058200005938,DS18058200201808230321,74120,20,124,1,,,,,,
541,DS18,58200,5938,8/23/2018,321,DS18058200005938,DS18058200201808230321,74120,21,115,0,,,,,,
542,DS18,58200,5938,8/23/2018,321,DS18058200005938,DS18058200201808230321,74120,22,120,0,,,,,,
543,DS18,58200,5938,8/23/2018,321,DS18058200005938,DS18058200201808230321,74120,23,108,0,,,,,,
544,DS18,58200,5938,8/23/2018,321,DS18058200005938,DS18058200201808230321,74120,24,127,0,,,,,,
545,DS18,58200,5938,8/23/2018,321,DS18058200005938,DS18058200201808230321,74120,25,121,0,,,,,,
546,DS18,58200,5938,8/23/2018,321,DS18058200005938,DS18058200201808230321,74120,26,152,0,,,,,,
547,DS18,58200,5938,8/23/2018,321,DS18058200005938,DS18058200201808230321,74120,27,124,0,,,,,,
548,DS18,58200,5938,8/23/2018,321,DS18058200005938,DS18058200201808230321,74120,28,126,0,,,,,,
549,DS18,58200,5938,8/23/2018,321,DS18058200005938,DS18058200201808230321,74120,29,120,0,,,,,,
550,DS18,58200,5938,8/23/2018,321,DS18058200005938,DS18058200201808230321,74120,30,122,1,,,,,,
551,DS18,58200,5938,8/23/2018,321,DS18058200005938,DS18058200201808230321,74120,31,124,0,,,,,,
552,DS18,58200,5938,8/23/2018,321,DS18058200005938,DS18058200201808230321,74120,32,111,0,,,,,,
553,DS18,58200,5938,8/23/2018,321,DS18058200005938,DS18058200201808230321,74120,33,119,0,,,,,,
554,DS18,58200,5938,8/23/2018,321,DS18058200005938,DS18058200201808230321,74120,34,118,0,,,,,,
555,DS18,58200,5938,8/23/2018,321,DS18058200005938,DS18058200201808230321,74120,35,114,0,,,,,,
556,DS18,58200,5938,8/23/2018,321,DS18058200005938,DS18058200201808230321,74120,36,120,0,,,,,,
557,DS18,58200,5938,8/23/2018,321,DS18058200005938,DS18058200201808230321,74120,37,133,0,,,,,,
558,DS18,58200,5938,8/23/2018,321,DS18058200005938,DS18058200201808230321,74120,38,141,0,,,,,,
559,DS18,58200,5938,8/23/2018,321,DS18058200005938,DS18058200201808230321,74120,39,138,0,,,,,,
560,DS18,58200,5938,8/23/2018,321,DS18058200005938,DS18058200201808230321,74120,40,121,0,,,,,,
201,DS18,58200,5938,8/26/2018,384,DS18058200005938,DS18058200201808260384,74120,1,131,0,2,3,0,1,16,
202,DS18,58200,5938,8/26/2018,384,DS18058200005938,DS18058200201808260384,74120,2,126,0,2,2,0,1,14,
203,DS18,58200,5938,8/26/2018,384,DS18058200005938,DS18058200201808260384,74120,3,140,0,2,2,0,1,24,
204,DS18,58200,5938,8/26/2018,384,DS18058200005938,DS18058200201808260384,74120,4,,1,1,2,0,1,23,
205,DS18,58200,5938,8/26/2018,384,DS18058200005938,DS18058200201808260384,74120,5,134,0,1,2,0,1,20,
206,DS18,58200,5938,8/26/2018,384,DS18058200005938,DS18058200201808260384,74120,6,132,0,1,2,0,1,20,
207,DS18,58200,5938,8/26/2018,384,DS18058200005938,DS18058200201808260384,74120,7,126,0,2,2,0,1,17,
208,DS18,58200,5938,8/26/2018,384,DS18058200005938,DS18058200201808260384,74120,8,132,0,1,2,0,1,22,
209,DS18,58200,5938,8/26/2018,384,DS18058200005938,DS18058200201808260384,74120,9,119,0,2,2,0,1,14,
210,DS18,58200,5938,8/26/2018,384,DS18058200005938,DS18058200201808260384,74120,10,122,0,2,2,0,1,16,
211,DS18,58200,5938,8/26/2018,384,DS18058200005938,DS18058200201808260384,74120,11,120,0,,,,,,
212,DS18,58200,5938,8/26/2018,384,DS18058200005938,DS18058200201808260384,74120,12,122,0,,,,,,
213,DS18,58200,5938,8/26/2018,384,DS18058200005938,DS18058200201808260384,74120,13,132,0,,,,,,
214,DS18,58200,5938,8/26/2018,384,DS18058200005938,DS18058200201808260384,74120,14,127,0,,,,,,
215,DS18,58200,5938,8/26/2018,384,DS18058200005938,DS18058200201808260384,74120,15,124,0,,,,,,
216,DS18,58200,5938,8/26/2018,384,DS18058200005938,DS18058200201808260384,74120,16,139,0,,,,,,
217,DS18,58200,5938,8/26/2018,384,DS18058200005938,DS18058200201808260384,74120,17,123,0,,,,,,
218,DS18,58200,5938,8/26/2018,384,DS18058200005938,DS18058200201808260384,74120,18,132,0,,,,,,
219,DS18,58200,5938,8/26/2018,384,DS18058200005938,DS18058200201808260384,74120,19,112,0,,,,,,
220,DS18,58200,5938,8/26/2018,384,DS18058200005938,DS18058200201808260384,74120,20,127,0,,,,,,
221,DS18,58200,5938,8/26/2018,384,DS18058200005938,DS18058200201808260384,74120,21,129,0,,,,,,
222,DS18,58200,5938,8/26/2018,384,DS18058200005938,DS18058200201808260384,74120,22,130,0,,,,,,
223,DS18,58200,5938,8/26/2018,384,DS18058200005938,DS18058200201808260384,74120,23,118,0,,,,,,
224,DS18,58200,5938,8/26/2018,384,DS18058200005938,DS18058200201808260384,74120,24,126,0,,,,,,
225,DS18,58200,5938,8/26/2018,384,DS18058200005938,DS18058200201808260384,74120,25,136,0,,,,,,
226,DS18,58200,5938,8/26/2018,384,DS18058200005938,DS18058200201808260384,74120,26,119,0,,,,,,
227,DS18,58200,5938,8/26/2018,384,DS18058200005938,DS18058200201808260384,74120,27,134,0,,,,,,
228,DS18,58200,5938,8/26/2018,384,DS18058200005938,DS18058200201808260384,74120,28,125,0,,,,,,
229,DS18,58200,5938,8/26/2018,384,DS18058200005938,DS18058200201808260384,74120,29,132,0,,,,,,
230,DS18,58200,5938,8/26/2018,384,DS18058200005938,DS18058200201808260384,74120,30,136,0,,,,,,
231,DS18,58200,5938,8/26/2018,384,DS18058200005938,DS18058200201808260384,74120,31,131,0,,,,,,
232,DS18,58200,5938,8/26/2018,384,DS18058200005938,DS18058200201808260384,74120,32,133,0,,,,,,
233,DS18,58200,5938,8/26/2018,384,DS18058200005938,DS18058200201808260384,74120,33,128,0,,,,,,
234,DS18,58200,5938,8/26/2018,384,DS18058200005938,DS18058200201808260384,74120,34,122,0,,,,,,
235,DS18,58200,5938,8/26/2018,384,DS18058200005938,DS18058200201808260384,74120,35,115,0,,,,,,
236,DS18,58200,5938,8/26/2018,384,DS18058200005938,DS18058200201808260384,74120,36,128,0,,,,,,
237,DS18,58200,5938,8/26/2018,384,DS18058200005938,DS18058200201808260384,74120,37,134,0,,,,,,
238,DS18,58200,5938,8/26/2018,384,DS18058200005938,DS18058200201808260384,74120,38,127,0,,,,,,
239,DS18,58200,5938,8/26/2018,384,DS18058200005938,DS18058200201808260384,74120,39,136,0,,,,,,
240,DS18,58200,5938,8/26/2018,384,DS18058200005938,DS18058200201808260384,74120,40,113,0,,,,,,
361,DS18,58200,5938,9/4/2018,500,DS18058200005938,DS18058200201809040500,74120,1,125,0,1,3,0,1,20,
362,DS18,58200,5938,9/4/2018,500,DS18058200005938,DS18058200201809040500,74120,2,134,0,2,3,0,1,27,
363,DS18,58200,5938,9/4/2018,500,DS18058200005938,DS18058200201809040500,74120,3,125,0,1,3,0,1,15,
364,DS18,58200,5938,9/4/2018,500,DS18058200005938,DS18058200201809040500,74120,4,125,0,1,3,0,1,17,
365,DS18,58200,5938,9/4/2018,500,DS18058200005938,DS18058200201809040500,74120,5,132,0,1,2,0,1,20,
366,DS18,58200,5938,9/4/2018,500,DS18058200005938,DS18058200201809040500,74120,6,127,0,1,2,0,1,19,
367,DS18,58200,5938,9/4/2018,500,DS18058200005938,DS18058200201809040500,74120,7,132,0,1,2,0,1,23,
368,DS18,58200,5938,9/4/2018,500,DS18058200005938,DS18058200201809040500,74120,8,138,0,1,3,0,1,22,
369,DS18,58200,5938,9/4/2018,500,DS18058200005938,DS18058200201809040500,74120,9,134,0,1,3,0,1,26,
370,DS18,58200,5938,9/4/2018,500,DS18058200005938,DS18058200201809040500,74120,10,131,0,1,2,0,1,20,
371,DS18,58200,5938,9/4/2018,500,DS18058200005938,DS18058200201809040500,74120,11,120,0,,,,,,
372,DS18,58200,5938,9/4/2018,500,DS18058200005938,DS18058200201809040500,74120,12,134,0,,,,,,
373,DS18,58200,5938,9/4/2018,500,DS18058200005938,DS18058200201809040500,74120,13,141,1,,,,,,
374,DS18,58200,5938,9/4/2018,500,DS18058200005938,DS18058200201809040500,74120,14,120,0,,,,,,
375,DS18,58200,5938,9/4/2018,500,DS18058200005938,DS18058200201809040500,74120,15,122,0,,,,,,
376,DS18,58200,5938,9/4/2018,500,DS18058200005938,DS18058200201809040500,74120,16,130,0,,,,,,
377,DS18,58200,5938,9/4/2018,500,DS18058200005938,DS18058200201809040500,74120,17,122,0,,,,,,
378,DS18,58200,5938,9/4/2018,500,DS18058200005938,DS18058200201809040500,74120,18,120,0,,,,,,
379,DS18,58200,5938,9/4/2018,500,DS18058200005938,DS18058200201809040500,74120,19,125,0,,,,,,
380,DS18,58200,5938,9/4/2018,500,DS18058200005938,DS18058200201809040500,74120,20,118,0,,,,,,
381,DS18,58200,5938,9/4/2018,500,DS18058200005938,DS18058200201809040500,74120,21,131,0,,,,,,
382,DS18,58200,5938,9/4/2018,500,DS18058200005938,DS18058200201809040500,74120,22,120,0,,,,,,
383,DS18,58200,5938,9/4/2018,500,DS18058200005938,DS18058200201809040500,74120,23,116,0,,,,,,
384,DS18,58200,5938,9/4/2018,500,DS18058200005938,DS18058200201809040500,74120,24,124,0,,,,,,
385,DS18,58200,5938,9/4/2018,500,DS18058200005938,DS18058200201809040500,74120,25,131,0,,,,,,
386,DS18,58200,5938,9/4/2018,500,DS18058200005938,DS18058200201809040500,74120,26,122,0,,,,,,
387,DS18,58200,5938,9/4/2018,500,DS18058200005938,DS18058200201809040500,74120,27,130,0,,,,,,
388,DS18,58200,5938,9/4/2018,500,DS18058200005938,DS18058200201809040500,74120,28,134,0,,,,,,
389,DS18,58200,5938,9/4/2018,500,DS18058200005938,DS18058200201809040500,74120,29,125,0,,,,,,
390,DS18,58200,5938,9/4/2018,500,DS18058200005938,DS18058200201809040500,74120,30,138,2,,,,,,
391,DS18,58200,5938,9/4/2018,500,DS18058200005938,DS18058200201809040500,74120,31,127,0,,,,,,
392,DS18,58200,5938,9/4/2018,500,DS18058200005938,DS18058200201809040500,74120,32,117,0,,,,,,
393,DS18,58200,5938,9/4/2018,500,DS18058200005938,DS18058200201809040500,74120,33,109,0,,,,,,
394,DS18,58200,5938,9/4/2018,500,DS18058200005938,DS18058200201809040500,74120,34,140,0,,,,,,
395,DS18,58200,5938,9/4/2018,500,DS18058200005938,DS18058200201809040500,74120,35,132,0,,,,,,
396,DS18,58200,5938,9/4/2018,500,DS18058200005938,DS18058200201809040500,74120,36,133,1,,,,,,
397,DS18,58200,5938,9/4/2018,500,DS18058200005938,DS18058200201809040500,74120,37,123,0,,,,,,
398,DS18,58200,5938,9/4/2018,500,DS18058200005938,DS18058200201809040500,74120,38,127,0,,,,,,
399,DS18,58200,5938,9/4/2018,500,DS18058200005938,DS18058200201809040500,74120,39,120,0,,,,,,
